benchmark,bits,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_10_10_1_50.jl,0,1.4142135731728986,true,-7.380000185475224,-6.66,true,true,3.900000000010975
unitbox_c_10_10_1_50.jl,0,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,2.280000000000362
unitbox_c_10_10_1_50.jl,8,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,false,1.1999999999992081
unitbox_c_10_10_1_50.jl,8,2.0000000152312754,true,-7.380000185475224,-6.060000000000001,true,true,2.8500000000040964
unitbox_c_10_10_1_50.jl,8,1.4142135746928033,true,-7.380000185475224,-4.750000000000001,true,true,1.0799999999993102
unitbox_c_10_10_1_50.jl,8,1.0000000067260957,true,-7.380000185475224,-6.62,true,true,0.8999999999994632
unitbox_c_10_10_1_50.jl,8,1.811532865879156,true,-7.380000185475224,-5.726802873981713,true,true,1.439999999999004
unitbox_c_10_10_1_50.jl,8,0.48210247052662086,false,-7.380000185475224,-7.018423152090843,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,8,1.7320508202249572,true,-7.380000185475224,-6.580000000000001,true,true,1.5899999999988765
unitbox_c_10_10_1_50.jl,8,2.308435374126185,true,-7.380000185475224,-3.095341841975328,true,true,0.21000000000001284
unitbox_c_10_10_1_50.jl,8,0.2651830851692628,false,-7.380000185475224,-7.178460860383194,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,8,0.6055132360693339,false,-7.380000185475224,-6.91980994569914,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,8,1.6434100276059842,true,-7.380000185475224,-4.404013497628013,true,true,1.8299999999986725
unitbox_c_10_10_1_50.jl,8,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,0.7199999999996163
unitbox_c_10_10_1_50.jl,8,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,1.319999999999106
unitbox_c_10_10_1_50.jl,8,1.7320865148216158,true,-7.380000185475224,-6.574217684290596,true,true,3.210000000006455
unitbox_c_10_10_1_50.jl,8,2.028677626254377,false,-7.380000185475224,-5.526355073616998,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,8,1.7320508202249572,true,-7.380000185475224,-6.580000000000001,true,true,4.260000000009485
unitbox_c_10_10_1_50.jl,8,0.10573787119994202,false,-7.380000185475224,-7.29963922299988,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,8,0.3989652742538783,false,-7.380000185475224,-6.494297110860148,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,8,1.7320508202249572,true,-7.380000185475224,-6.580000000000001,true,true,1.379999999999055
unitbox_c_10_10_1_50.jl,8,1.4142135730860839,true,-7.380000185475224,-5.03,true,true,2.0099999999985934
unitbox_c_10_10_1_50.jl,8,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,2.5200000000019345
unitbox_c_10_10_1_50.jl,16,1.4471682558535517,true,-7.380000185475224,-6.635433886608287,true,false,10.000020000021332
unitbox_c_10_10_1_50.jl,16,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,1.619999999998851
unitbox_c_10_10_1_50.jl,16,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,2.430000000001345
