benchmark,bits,delay,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_30_45_3_100.jl,10,0.001,3.3166248202116693,true,-45.08000141668217,-42.03,true,false,0.7199999999996163
unitbox_c_30_45_3_100.jl,10,0.01,2.00000001741667,true,-45.08000141668217,-46.949999999999996,true,false,3.1500000000060617
unitbox_c_30_45_3_100.jl,10,0.1,2.236067995811543,false,-45.08000141668217,-47.629999999999995,false,false,10.000020000021332
unitbox_c_30_45_3_100.jl,10,0.2,2.514128129325177,true,-45.08000141668217,-47.5288574855054,true,false,5.4599999999995825
unitbox_c_30_45_3_100.jl,10,0.4,2.2411556648573367,true,-45.08000141668217,-46.75422322150687,true,false,10.000020000021332
unitbox_c_30_45_3_50.jl,10,0.001,0.08474685156288345,false,-53.97007985224624,-54.00468500921115,false,false,10.000020000021332
unitbox_c_30_45_3_50.jl,10,0.01,0.05253703458223972,false,-53.97007985224624,-53.989148977667845,false,false,10.000020000021332
unitbox_c_30_45_3_50.jl,10,0.1,0.10643440900823226,true,-53.97007985224624,-53.9369777972224,true,false,10.000020000021332
unitbox_c_30_45_3_50.jl,10,0.2,0.2340854086766332,false,-53.97007985224624,-54.0837137043782,false,false,10.000020000021332
unitbox_c_30_45_3_50.jl,10,0.4,3.322000129147151,true,-53.97007985224624,-36.08,true,false,1.499999999998953
unitbox_c_30_60_1_100.jl,10,0.001,1.4987901908455874,false,-72.08049255170195,-71.84485482628516,true,false,10.000020000021332
unitbox_c_30_60_1_100.jl,10,0.01,0.9414669018076375,false,-72.08049255170195,-72.3493420933306,false,false,10.000020000021332
unitbox_c_30_60_1_100.jl,10,0.1,1.4130609788195234,false,-72.08049255170195,-71.93985060579757,false,false,10.000020000021332
unitbox_c_30_60_1_100.jl,10,0.2,2.127632213461811,false,-72.08049255170195,-61.46714552327843,false,false,10.000020000021332
unitbox_c_30_60_1_100.jl,10,0.4,4.117331845969422,false,-72.08049255170195,-1.3499999999999988,false,false,10.000020000021332
unitbox_c_30_60_1_50.jl,10,0.001,3.0492814263376964,false,-33.42081871777761,-35.82207446520422,false,false,10.000020000021332
unitbox_c_30_60_1_50.jl,10,0.01,3.1090833336564048,true,-33.42081871777761,-35.949211828423735,true,false,10.000020000021332
unitbox_c_30_60_1_50.jl,10,0.1,3.1044697310949796,false,-33.42081871777761,-35.95448360483149,false,false,10.000020000021332
unitbox_c_30_60_1_50.jl,10,0.2,3.121111628980336,false,-33.42081871777761,-35.93658245354066,true,false,10.000020000021332
unitbox_c_30_60_1_50.jl,10,0.4,3.6014665117835505,false,-33.42081871777761,-29.618666509479993,false,false,10.000020000021332
unitbox_c_30_60_2_100.jl,10,0.001,3.9511420061585008,false,-39.09417612968324,-38.09113969685573,false,false,10.000020000021332
unitbox_c_30_60_2_100.jl,10,0.01,3.03035802916954,false,-39.09417612968324,-41.52859782871356,false,false,10.000020000021332
unitbox_c_30_60_2_100.jl,10,0.1,2.6621078605426627,false,-39.09417612968324,-30.98488027209496,true,false,10.000020000021332
unitbox_c_30_60_2_100.jl,10,0.2,2.9547023753443873,false,-39.09417612968324,-30.022512814200628,false,false,10.000020000021332
unitbox_c_30_60_2_100.jl,10,0.4,3.329802069598129,false,-39.09417612968324,-26.936840442949197,false,false,10.000020000021332
unitbox_c_30_60_2_50.jl,10,0.001,2.252678058362409,false,-32.82967836167001,-28.79655347056482,true,false,10.000020000021332
unitbox_c_30_60_2_50.jl,10,0.01,1.4104866443757038,false,-32.82967836167001,-33.26141317410082,true,false,10.000020000021332
unitbox_c_30_60_2_50.jl,10,0.1,2.022808292834208,false,-32.82967836167001,-35.06638683207785,false,false,10.000020000021332
unitbox_c_30_60_2_50.jl,10,0.2,2.1359789629764485,false,-32.82967836167001,-35.76936496977085,false,false,10.000020000021332
unitbox_c_30_60_2_50.jl,10,0.4,3.3297333601129653,false,-32.82967836167001,-10.344961989820131,false,false,10.000020000021332
unitbox_c_30_60_3_100.jl,10,0.001,3.4534225138122525,false,-57.24465548512986,-61.17353305217821,false,false,10.000020000021332
unitbox_c_30_60_3_100.jl,10,0.01,0.07861235072497225,false,-57.24465548512986,-57.11870330505747,true,false,10.000020000021332
unitbox_c_30_60_3_100.jl,10,0.1,3.6091075003920494,true,-57.24465548512986,-59.16026424372135,true,false,10.000020000021332
unitbox_c_30_60_3_100.jl,10,0.2,3.39667629204608,true,-57.24465548512986,-56.22907924304866,false,false,10.000020000021332
unitbox_c_30_60_3_100.jl,10,0.4,3.6529523208332955,true,-57.24465548512986,-56.30229819818574,true,false,10.000020000021332
unitbox_c_30_60_3_50.jl,10,0.001,3.61391444944132,false,-47.71000120795754,-43.559118623768256,false,false,10.000020000021332
unitbox_c_30_60_3_50.jl,10,0.01,1.668948788076445e-7,true,-47.71000120795754,-47.710000000000015,true,false,0.7799999999995653
unitbox_c_30_60_3_50.jl,10,0.1,3.574411535530821,true,-47.71000120795754,-43.713353264015005,false,false,10.000020000021332
unitbox_c_30_60_3_50.jl,10,0.2,3.604578941829836,true,-47.71000120795754,-43.689458197096556,false,false,10.000020000021332
unitbox_c_30_60_3_50.jl,10,0.4,3.8309833129941486,false,-47.71000120795754,-34.20926686182291,true,false,10.000020000021332
