benchmark,bits,delay,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_20_30_2_100.jl,10,0.001,2.6848957976675845,true,-19.951519791954816,-11.78,true,false,1.0499999999993357
unitbox_c_20_30_2_100.jl,10,0.01,0.00231685566887585,false,-19.951519791954816,-19.95019590573904,true,false,10.000020000021332
unitbox_c_20_30_2_100.jl,10,0.1,0.35194991259625946,false,-19.951519791954816,-19.407230867717058,true,false,10.000020000021332
unitbox_c_20_30_2_100.jl,10,0.2,0.25793621272866946,true,-19.951519791954816,-19.82860413868916,true,false,10.000020000021332
unitbox_c_20_30_2_100.jl,10,0.4,1.9445996942078503,true,-19.951519791954816,-17.298569782203575,true,false,7.949999999979036
unitbox_c_20_30_2_25.jl,10,0.001,1.8591138070792472,false,-13.680000398268305,-12.324692909638822,false,false,10.000020000021332
unitbox_c_20_30_2_25.jl,10,0.01,0.03318826868811766,true,-13.680000398268305,-13.678340584441404,true,false,8.819999999996133
unitbox_c_20_30_2_25.jl,10,0.1,0.06984937792811954,true,-13.680000398268305,-13.676507528979403,true,false,9.810000000017274
unitbox_c_20_30_2_25.jl,10,0.2,5.861402161645307e-8,true,-13.680000398268305,-13.68,true,false,2.3100000000005587
unitbox_c_20_30_2_25.jl,10,0.4,0.16799905327454628,true,-13.680000398268305,-13.671600045212084,true,false,4.350000000008742
unitbox_c_20_30_2_50.jl,10,0.001,0.1282039671095602,false,-24.709691857915534,-24.544308125854695,true,false,10.000020000021332
unitbox_c_20_30_2_50.jl,10,0.01,1.8104186509353202,true,-24.709691857915534,-22.11,true,false,2.7600000000035068
unitbox_c_20_30_2_50.jl,10,0.1,0.5268924367643615,true,-24.709691857915534,-24.029999999999998,true,false,2.7600000000035068
unitbox_c_20_30_2_50.jl,10,0.2,1.8104186509353202,true,-24.709691857915534,-22.11,true,false,1.7699999999987235
unitbox_c_20_30_2_50.jl,10,0.4,1.8104186509353202,true,-24.709691857915534,-22.11,true,false,4.020000000011465
unitbox_c_20_30_3_100.jl,10,0.001,2.919431204395709,false,-21.440000741697897,-24.05467525611249,true,false,10.000020000021332
unitbox_c_20_30_3_100.jl,10,0.01,2.9135621229334836,false,-21.440000741697897,-24.031603440894774,true,false,10.000020000021332
unitbox_c_20_30_3_100.jl,10,0.1,2.9556680601528105,false,-21.440000741697897,-24.178622046149766,false,false,10.000020000021332
unitbox_c_20_30_3_100.jl,10,0.2,3.073625934910831,true,-21.440000741697897,-23.244033891952622,true,false,10.000020000021332
unitbox_c_20_30_3_100.jl,10,0.4,2.297663391535481,true,-21.440000741697897,-7.099435317882398,true,false,10.000020000021332
unitbox_c_20_30_3_25.jl,10,0.001,0.03191696624370575,false,-9.54418919834114,-9.527378277441947,true,false,10.000020000021332
unitbox_c_20_30_3_25.jl,10,0.01,0.05777209679686712,false,-9.54418919834114,-9.571193811596302,false,false,10.000020000021332
unitbox_c_20_30_3_25.jl,10,0.1,2.4503485701213696,true,-9.54418919834114,-7.686670490565017,true,false,10.000020000021332
