dual_feasibility,objective,primal_feasibility,t,v1,v2,v3,v4,v5,v6
0.0,3063.594635578741,1.0106642026321515,0.0,0.2538235414494091,0.13586948027975465,0.0034922109164610138,0.544607411999851,0.17768125358834785,0.125961281378291
1.732671308320022e-7,3061.793830397757,1.011344862736418,8.816355637958257e-8,0.25390923596155823,0.13592991186763567,0.003036887072258548,0.5446050970901919,0.17767968885040902,0.12619896827352775
1.9154506728296966e-6,3043.852700093869,1.0181502049894615,9.697991201754082e-7,0.25477233979981007,0.13653969351677026,-0.0015036154386438177,0.5445989203099914,0.1776760153525146,0.1285744021599373
2.0323995740652674e-5,2870.0969359073088,1.0863724021638097,9.786154758133663e-6,0.26397407683124063,0.14316820139351122,-0.045712267938282536,0.5461172329173148,0.17878737915262158,0.15219712356189444
0.0003746280317201161,1418.299758550308,1.8410350195234884,9.794971113771623e-5,0.3674486729619868,0.24095668929487107,-0.38617559617918,0.6252169285896374,0.25928081093836247,0.36090118577785396
0.0014318430753593894,563.7482195364817,2.528823413110991,0.0002115412783037848,0.4223602280248356,0.3567425602105463,-0.5642160143601742,0.6845505591268757,0.38730646198335106,0.4950171866073007
0.004013029086023438,405.5780680057855,2.721106623790325,0.0004431768333233616,0.39855109895362967,0.43484463392649475,-0.5969760767127791,0.6574723459971165,0.4759886662521135,0.5344456582331067
0.009991961933129671,422.90467312062924,2.710113276226296,0.0009897339638222872,0.3865724853787727,0.44713415909937576,-0.5929377917045866,0.6433002311813223,0.4897227546960337,0.5352981137767261
0.026150154715600445,418.8041809948211,2.7128962265441388,0.0024593765986835976,0.38922473162869237,0.44504766600391404,-0.5941868750896322,0.6443281968658281,0.48741964770234497,0.5354250165394795
0.07241987386235398,417.35425034140025,2.7137046951266717,0.006668523586218653,0.39064127441913743,0.44461882146029535,-0.5954568892223833,0.6405021880414566,0.48694227603788653,0.5360921532948418
0.211642789893187,412.1436394102371,2.7166504684683117,0.019314643661113722,0.39591150955029947,0.44227143600521157,-0.599468474650065,0.6303456289462709,0.48433133828095426,0.5379217031520782
0.4858946724792785,403.42159388499675,2.7222595870733457,0.04414831940338866,0.4061057245183019,0.4379852310199508,-0.6068308373934747,0.6111326658359361,0.47952735565249816,0.5416539880727844
0.7506593577248484,396.634122866039,2.727447198030873,0.06803085842164229,0.41580720347410216,0.43415677364865973,-0.6133503233995817,0.5935757901941466,0.4751957557748853,0.5452987968206336
1.047384968728666,390.63265864031416,2.732993282112866,0.0946970279826301,0.42654143607818845,0.43021161028873783,-0.6199791688805492,0.574926825872984,0.4706878303729418,0.5494173110041001
1.3818873724112715,385.5702221727094,2.7389420385255128,0.12464151113713146,0.4384915316800354,0.4261670509514488,-0.6266976089450991,0.5550337675753649,0.466012286670517,0.554023217154666
1.7449880175404966,381.7782814893517,2.7450616400729606,0.15701766278185733,0.45132480900838895,0.42222476392519087,-0.633169966261522,0.5346134159483498,0.4613916711725718,0.5589123677374043
2.137628040293286,379.3407119551791,2.7513164442485722,0.19189031676838939,0.46509764903981526,0.4184457754969268,-0.6393107460148373,0.5137065104888806,0.4568890599063836,0.5639931190400012
2.555826926119394,378.3421371957048,2.757601068213999,0.22889013299055058,0.47972254045983803,0.41493027968016855,-0.6449859057743056,0.49257376982132056,0.45261547350511955,0.5690856421080362
2.997162284689354,378.8170063678872,2.76385239253607,0.2677917273799515,0.49520067202799445,0.41174622220373275,-0.6501325013311311,0.471334011097113,0.448645177148981,0.5740135817299197
3.457668200586688,380.7826884901157,2.770001832468531,0.30823859213856225,0.511513513156274,0.4089583529568836,-0.6547117550003325,0.4501336583700801,0.4450487860458675,0.5785725626494516
3.9332030870543777,384.24597653001365,2.775997390839658,0.34986409745971697,0.5286680881860437,0.4066168229052892,-0.6587270729082811,0.42908441536966335,0.4418773240710789,0.5825565650168678
4.41894660615393,389.2085637554517,2.781796398847212,0.39224680617232704,0.5466725215794546,0.40476178227746057,-0.6622139210687062,0.40829692193936884,0.4391655327892902,0.5857640184274304
4.90983306300015,395.67022472847253,2.787370268937849,0.43494780464559063,0.5655408055848609,0.40342226220905414,-0.665237210989207,0.3878721376587357,0.43692810236722124,0.5880141516004525
5.400845515407347,403.6299719050842,2.7927053783938716,0.4775352949135175,0.5852904146979044,0.40261718343498704,-0.6678836544713708,0.367901234276858,0.4351590923868305,0.5891597423201155
5.887478150430609,413.0880432173667,2.7978051412265224,0.5196233625970802,0.6059468951601483,0.4023568330178683,-0.6702521993428963,0.3484587388930061,0.43383261885738167,0.5890976276618566
6.372102596180035,424.20103847603605,2.8027473618565777,0.5614195101223294,0.6278283361342913,0.40265311493119427,-0.6724721367318026,0.32936139523458013,0.43289686822467677,0.5877447980603352
6.856159859001098,437.17579361347833,2.807604368852755,0.6030442802497121,0.6512547961569981,0.40354041458182094,-0.6746683694754013,0.31049155816834473,0.4323046989640908,0.5849971218859736
7.342292264321315,452.3261655220584,2.8124653219357416,0.6447146365136022,0.67665798790686,0.40508108682832217,-0.6769688340517279,0.2917104673543503,0.43200642951162077,0.5807268294118034
7.80386775959641,468.93221832334285,2.817132095153811,0.684142042429594,0.7028174087602437,0.4072121850283332,-0.6793524498340107,0.2740263285248587,0.431945826304725,0.5751769025602976
8.251903463591047,487.38451144195375,2.8217796518533236,0.7222648483052719,0.7304055560027262,0.40997985490979916,-0.6819522674330633,0.2570135134818932,0.4320370196849261,0.5683238123828256
8.679603577096403,507.3995164829809,2.8263953310459726,0.7584977645342927,0.7590371099609603,0.41334659312197297,-0.6847877290780447,0.24094950911040922,0.4322014193107622,0.5603842573528559
9.094224089761562,529.2820845587147,2.8311091778638238,0.7934464637794776,0.7891906487485153,0.4173741479080352,-0.6879470809044149,0.22559610679367006,0.4323682442127507,0.551359273763623
9.494862578679404,552.9600026761932,2.835963447573633,0.8270202982614188,0.8207984985407796,0.4220716709093501,-0.6914553531406191,0.21103660150911327,0.4324684323056386,0.5413980444780069
9.890055071175944,578.9460898613956,2.8411144012370944,0.859914046752602,0.8545590244595613,0.42757911044898145,-0.6954203695041005,0.19702530710783855,0.4324359345337523,0.5304026464424807
